,Date,Country,Continent,Code,Cases,Deaths
27704,06/05/2020,Norway,Europe,NOR,56,1
27705,05/05/2020,Norway,Europe,NOR,38,0
27706,04/05/2020,Norway,Europe,NOR,50,4
27707,03/05/2020,Norway,Europe,NOR,0,0
27708,02/05/2020,Norway,Europe,NOR,49,0
27709,01/05/2020,Norway,Europe,NOR,43,2
27710,30/04/2020,Norway,Europe,NOR,62,7
27711,29/04/2020,Norway,Europe,NOR,72,2
27712,28/04/2020,Norway,Europe,NOR,28,0
27713,27/04/2020,Norway,Europe,NOR,38,0
27714,26/04/2020,Norway,Europe,NOR,59,2
27715,25/04/2020,Norway,Europe,NOR,63,11
27716,24/04/2020,Norway,Europe,NOR,95,11
27717,23/04/2020,Norway,Europe,NOR,84,6
27718,22/04/2020,Norway,Europe,NOR,53,9
27719,21/04/2020,Norway,Europe,NOR,45,0
27720,20/04/2020,Norway,Europe,NOR,84,6
27721,19/04/2020,Norway,Europe,NOR,193,12
27722,18/04/2020,Norway,Europe,NOR,0,0
27723,17/04/2020,Norway,Europe,NOR,114,6
27724,16/04/2020,Norway,Europe,NOR,111,3
27725,15/04/2020,Norway,Europe,NOR,78,13
27726,14/04/2020,Norway,Europe,NOR,73,11
27727,13/04/2020,Norway,Europe,NOR,95,5
27728,12/04/2020,Norway,Europe,NOR,76,6
27729,11/04/2020,Norway,Europe,NOR,84,4
27730,10/04/2020,Norway,Europe,NOR,150,8
27731,09/04/2020,Norway,Europe,NOR,147,11
27732,08/04/2020,Norway,Europe,NOR,108,10
27733,07/04/2020,Norway,Europe,NOR,115,1
27734,06/04/2020,Norway,Europe,NOR,130,8
27735,05/04/2020,Norway,Europe,NOR,302,6
27736,04/04/2020,Norway,Europe,NOR,273,2
27737,03/04/2020,Norway,Europe,NOR,270,10
27738,02/04/2020,Norway,Europe,NOR,218,4
27739,01/04/2020,Norway,Europe,NOR,221,2
27740,31/03/2020,Norway,Europe,NOR,124,4
27741,30/03/2020,Norway,Europe,NOR,257,2
27742,29/03/2020,Norway,Europe,NOR,264,4
27743,28/03/2020,Norway,Europe,NOR,425,2
27744,27/03/2020,Norway,Europe,NOR,240,2
27745,26/03/2020,Norway,Europe,NOR,350,2
27746,25/03/2020,Norway,Europe,NOR,195,2
27747,24/03/2020,Norway,Europe,NOR,239,1
27748,23/03/2020,Norway,Europe,NOR,206,0
27749,22/03/2020,Norway,Europe,NOR,184,0
27750,21/03/2020,Norway,Europe,NOR,190,1
27751,20/03/2020,Norway,Europe,NOR,129,3
27752,19/03/2020,Norway,Europe,NOR,115,0
27753,18/03/2020,Norway,Europe,NOR,139,0
27754,17/03/2020,Norway,Europe,NOR,92,2
27755,16/03/2020,Norway,Europe,NOR,170,0
27756,15/03/2020,Norway,Europe,NOR,286,0
27757,14/03/2020,Norway,Europe,NOR,0,0
27758,13/03/2020,Norway,Europe,NOR,132,1
27759,12/03/2020,Norway,Europe,NOR,212,0
27760,11/03/2020,Norway,Europe,NOR,85,0
27761,10/03/2020,Norway,Europe,NOR,23,0
27762,09/03/2020,Norway,Europe,NOR,22,0
27763,08/03/2020,Norway,Europe,NOR,34,0
27764,07/03/2020,Norway,Europe,NOR,27,0
27765,06/03/2020,Norway,Europe,NOR,30,0
27766,05/03/2020,Norway,Europe,NOR,23,0
27767,04/03/2020,Norway,Europe,NOR,8,0
27768,03/03/2020,Norway,Europe,NOR,6,0
27769,02/03/2020,Norway,Europe,NOR,4,0
27770,01/03/2020,Norway,Europe,NOR,9,0
27771,29/02/2020,Norway,Europe,NOR,2,0
27772,28/02/2020,Norway,Europe,NOR,3,0
27773,27/02/2020,Norway,Europe,NOR,1,0
27774,26/02/2020,Norway,Europe,NOR,0,0
27775,25/02/2020,Norway,Europe,NOR,0,0
27776,24/02/2020,Norway,Europe,NOR,0,0
27777,23/02/2020,Norway,Europe,NOR,0,0
27778,22/02/2020,Norway,Europe,NOR,0,0
27779,21/02/2020,Norway,Europe,NOR,0,0
27780,20/02/2020,Norway,Europe,NOR,0,0
27781,19/02/2020,Norway,Europe,NOR,0,0
27782,18/02/2020,Norway,Europe,NOR,0,0
27783,17/02/2020,Norway,Europe,NOR,0,0
27784,16/02/2020,Norway,Europe,NOR,0,0
27785,15/02/2020,Norway,Europe,NOR,0,0
27786,14/02/2020,Norway,Europe,NOR,0,0
27787,13/02/2020,Norway,Europe,NOR,0,0
27788,12/02/2020,Norway,Europe,NOR,0,0
27789,11/02/2020,Norway,Europe,NOR,0,0
27790,10/02/2020,Norway,Europe,NOR,0,0
27791,09/02/2020,Norway,Europe,NOR,0,0
27792,08/02/2020,Norway,Europe,NOR,0,0
27793,07/02/2020,Norway,Europe,NOR,0,0
27794,06/02/2020,Norway,Europe,NOR,0,0
27795,05/02/2020,Norway,Europe,NOR,0,0
27796,04/02/2020,Norway,Europe,NOR,0,0
27797,03/02/2020,Norway,Europe,NOR,0,0
27798,02/02/2020,Norway,Europe,NOR,0,0
27799,01/02/2020,Norway,Europe,NOR,0,0
27800,31/01/2020,Norway,Europe,NOR,0,0
27801,30/01/2020,Norway,Europe,NOR,0,0
27802,29/01/2020,Norway,Europe,NOR,0,0
27803,28/01/2020,Norway,Europe,NOR,0,0
27804,27/01/2020,Norway,Europe,NOR,0,0
27805,26/01/2020,Norway,Europe,NOR,0,0
27806,25/01/2020,Norway,Europe,NOR,0,0
27807,24/01/2020,Norway,Europe,NOR,0,0
27808,23/01/2020,Norway,Europe,NOR,0,0
27809,22/01/2020,Norway,Europe,NOR,0,0
27810,21/01/2020,Norway,Europe,NOR,0,0
27811,20/01/2020,Norway,Europe,NOR,0,0
27812,19/01/2020,Norway,Europe,NOR,0,0
27813,18/01/2020,Norway,Europe,NOR,0,0
27814,17/01/2020,Norway,Europe,NOR,0,0
27815,16/01/2020,Norway,Europe,NOR,0,0
27816,15/01/2020,Norway,Europe,NOR,0,0
27817,14/01/2020,Norway,Europe,NOR,0,0
27818,13/01/2020,Norway,Europe,NOR,0,0
27819,12/01/2020,Norway,Europe,NOR,0,0
27820,11/01/2020,Norway,Europe,NOR,0,0
27821,10/01/2020,Norway,Europe,NOR,0,0
27822,09/01/2020,Norway,Europe,NOR,0,0
27823,08/01/2020,Norway,Europe,NOR,0,0
27824,07/01/2020,Norway,Europe,NOR,0,0
27825,06/01/2020,Norway,Europe,NOR,0,0
27826,05/01/2020,Norway,Europe,NOR,0,0
27827,04/01/2020,Norway,Europe,NOR,0,0
27828,03/01/2020,Norway,Europe,NOR,0,0
27829,02/01/2020,Norway,Europe,NOR,0,0
27830,01/01/2020,Norway,Europe,NOR,0,0
27831,31/12/2019,Norway,Europe,NOR,0,0
27832,01/09/2020,Oman,Asia,OMN,178,8
27833,31/08/2020,Oman,Asia,OMN,539,27
27834,30/08/2020,Oman,Asia,OMN,0,0
27835,29/08/2020,Oman,Asia,OMN,0,0
27836,28/08/2020,Oman,Asia,OMN,187,4
27837,27/08/2020,Oman,Asia,OMN,166,4
27838,26/08/2020,Oman,Asia,OMN,143,5
27839,25/08/2020,Oman,Asia,OMN,740,28
27840,24/08/2020,Oman,Asia,OMN,0,0
27841,23/08/2020,Oman,Asia,OMN,0,0
27842,22/08/2020,Oman,Asia,OMN,0,0
27843,21/08/2020,Oman,Asia,OMN,163,6
27844,20/08/2020,Oman,Asia,OMN,188,6
27845,19/08/2020,Oman,Asia,OMN,192,9
27846,18/08/2020,Oman,Asia,OMN,140,16
27847,17/08/2020,Oman,Asia,OMN,162,10
27848,16/08/2020,Oman,Asia,OMN,181,5
27849,15/08/2020,Oman,Asia,OMN,212,6
27850,14/08/2020,Oman,Asia,OMN,232,12
27851,13/08/2020,Oman,Asia,OMN,249,6
27852,12/08/2020,Oman,Asia,OMN,263,12
27853,11/08/2020,Oman,Asia,OMN,207,8
27854,10/08/2020,Oman,Asia,OMN,223,4
27855,09/08/2020,Oman,Asia,OMN,290,7
27856,08/08/2020,Oman,Asia,OMN,354,10
27857,07/08/2020,Oman,Asia,OMN,427,4
27858,06/08/2020,Oman,Asia,OMN,1127,67
27859,05/08/2020,Oman,Asia,OMN,0,0
27860,04/08/2020,Oman,Asia,OMN,0,0
27861,03/08/2020,Oman,Asia,OMN,0,0
27862,02/08/2020,Oman,Asia,OMN,0,0
27863,01/08/2020,Oman,Asia,OMN,0,0
27864,31/07/2020,Oman,Asia,OMN,590,9
27865,30/07/2020,Oman,Asia,OMN,665,10
27866,29/07/2020,Oman,Asia,OMN,846,9
27867,28/07/2020,Oman,Asia,OMN,1053,9
27868,27/07/2020,Oman,Asia,OMN,1147,13
27869,26/07/2020,Oman,Asia,OMN,1067,12
27870,25/07/2020,Oman,Asia,OMN,1145,4
27871,24/07/2020,Oman,Asia,OMN,1099,6
27872,23/07/2020,Oman,Asia,OMN,1660,12
27873,22/07/2020,Oman,Asia,OMN,1487,11
27874,21/07/2020,Oman,Asia,OMN,1739,8
27875,20/07/2020,Oman,Asia,OMN,1157,10
27876,19/07/2020,Oman,Asia,OMN,1311,10
27877,18/07/2020,Oman,Asia,OMN,1619,8
27878,17/07/2020,Oman,Asia,OMN,1327,9
27879,16/07/2020,Oman,Asia,OMN,1679,8
27880,15/07/2020,Oman,Asia,OMN,1389,14
27881,14/07/2020,Oman,Asia,OMN,2164,2
27882,13/07/2020,Oman,Asia,OMN,1318,9
27883,12/07/2020,Oman,Asia,OMN,1083,4
27884,11/07/2020,Oman,Asia,OMN,1889,8
27885,10/07/2020,Oman,Asia,OMN,1518,3
27886,09/07/2020,Oman,Asia,OMN,1210,9
27887,08/07/2020,Oman,Asia,OMN,1262,6
27888,07/07/2020,Oman,Asia,OMN,1557,5
27889,06/07/2020,Oman,Asia,OMN,1072,10
27890,05/07/2020,Oman,Asia,OMN,1177,10
27891,04/07/2020,Oman,Asia,OMN,1374,5
27892,03/07/2020,Oman,Asia,OMN,1361,3
27893,02/07/2020,Oman,Asia,OMN,1124,9
27894,01/07/2020,Oman,Asia,OMN,1010,7
27895,30/06/2020,Oman,Asia,OMN,910,6
27896,29/06/2020,Oman,Asia,OMN,1197,4
27897,28/06/2020,Oman,Asia,OMN,919,6
27898,27/06/2020,Oman,Asia,OMN,1132,9
27899,26/06/2020,Oman,Asia,OMN,1366,2
27900,25/06/2020,Oman,Asia,OMN,1142,2
27901,24/06/2020,Oman,Asia,OMN,1318,3
27902,23/06/2020,Oman,Asia,OMN,1605,6
27903,22/06/2020,Oman,Asia,OMN,905,3
27904,21/06/2020,Oman,Asia,OMN,896,3
27905,20/06/2020,Oman,Asia,OMN,852,6
27906,19/06/2020,Oman,Asia,OMN,739,3
27907,18/06/2020,Oman,Asia,OMN,810,2
27908,17/06/2020,Oman,Asia,OMN,745,6
27909,16/06/2020,Oman,Asia,OMN,1043,4
27910,15/06/2020,Oman,Asia,OMN,1404,5
27911,14/06/2020,Oman,Asia,OMN,1006,3
27912,13/06/2020,Oman,Asia,OMN,1117,7
27913,12/06/2020,Oman,Asia,OMN,1067,5
27914,11/06/2020,Oman,Asia,OMN,689,1
27915,10/06/2020,Oman,Asia,OMN,712,2
27916,09/06/2020,Oman,Asia,OMN,604,6
27917,08/06/2020,Oman,Asia,OMN,866,3
27918,07/06/2020,Oman,Asia,OMN,930,0
27919,06/06/2020,Oman,Asia,OMN,770,5
27920,05/06/2020,Oman,Asia,OMN,779,0
27921,04/06/2020,Oman,Asia,OMN,738,8
27922,03/06/2020,Oman,Asia,OMN,576,9
27923,02/06/2020,Oman,Asia,OMN,786,3
27924,01/06/2020,Oman,Asia,OMN,1014,5
27925,31/05/2020,Oman,Asia,OMN,603,2
27926,30/05/2020,Oman,Asia,OMN,811,0
27927,29/05/2020,Oman,Asia,OMN,636,2
27928,28/05/2020,Oman,Asia,OMN,255,1
27929,27/05/2020,Oman,Asia,OMN,348,0
27930,26/05/2020,Oman,Asia,OMN,0,0
27931,25/05/2020,Oman,Asia,OMN,513,1
27932,24/05/2020,Oman,Asia,OMN,463,4
27933,23/05/2020,Oman,Asia,OMN,424,1
27934,22/05/2020,Oman,Asia,OMN,327,1
27935,21/05/2020,Oman,Asia,OMN,372,3
27936,20/05/2020,Oman,Asia,OMN,292,1
27937,19/05/2020,Oman,Asia,OMN,193,4
27938,18/05/2020,Oman,Asia,OMN,157,1
27939,17/05/2020,Oman,Asia,OMN,404,2
27940,16/05/2020,Oman,Asia,OMN,284,0
27941,15/05/2020,Oman,Asia,OMN,322,2
27942,14/05/2020,Oman,Asia,OMN,298,0
27943,13/05/2020,Oman,Asia,OMN,147,0
27944,12/05/2020,Oman,Asia,OMN,175,0
27945,11/05/2020,Oman,Asia,OMN,175,0
27946,10/05/2020,Oman,Asia,OMN,112,2
27947,09/05/2020,Oman,Asia,OMN,154,1
27948,08/05/2020,Oman,Asia,OMN,55,1
27949,07/05/2020,Oman,Asia,OMN,168,1
27950,06/05/2020,Oman,Asia,OMN,98,0
27951,05/05/2020,Oman,Asia,OMN,69,0
27952,04/05/2020,Oman,Asia,OMN,85,0
27953,03/05/2020,Oman,Asia,OMN,36,1
27954,02/05/2020,Oman,Asia,OMN,99,0
27955,01/05/2020,Oman,Asia,OMN,74,1
27956,30/04/2020,Oman,Asia,OMN,143,0
27957,29/04/2020,Oman,Asia,OMN,82,0
27958,28/04/2020,Oman,Asia,OMN,51,0
27959,27/04/2020,Oman,Asia,OMN,93,0
27960,26/04/2020,Oman,Asia,OMN,115,0
27961,25/04/2020,Oman,Asia,OMN,74,1
27962,24/04/2020,Oman,Asia,OMN,102,1
27963,23/04/2020,Oman,Asia,OMN,106,0
27964,22/04/2020,Oman,Asia,OMN,0,0
27965,21/04/2020,Oman,Asia,OMN,242,1
27966,20/04/2020,Oman,Asia,OMN,86,1
27967,19/04/2020,Oman,Asia,OMN,111,0
27968,18/04/2020,Oman,Asia,OMN,50,2
27969,17/04/2020,Oman,Asia,OMN,109,0
27970,16/04/2020,Oman,Asia,OMN,0,0
27971,15/04/2020,Oman,Asia,OMN,97,0
27972,14/04/2020,Oman,Asia,OMN,214,0
27973,13/04/2020,Oman,Asia,OMN,53,1
27974,12/04/2020,Oman,Asia,OMN,62,0
27975,11/04/2020,Oman,Asia,OMN,27,0
27976,10/04/2020,Oman,Asia,OMN,38,1
27977,09/04/2020,Oman,Asia,OMN,0,0
27978,08/04/2020,Oman,Asia,OMN,48,0
27979,07/04/2020,Oman,Asia,OMN,73,0
27980,06/04/2020,Oman,Asia,OMN,21,0
27981,05/04/2020,Oman,Asia,OMN,46,1
27982,04/04/2020,Oman,Asia,OMN,0,0
27983,03/04/2020,Oman,Asia,OMN,21,0
27984,02/04/2020,Oman,Asia,OMN,18,0
27985,01/04/2020,Oman,Asia,OMN,13,1
27986,31/03/2020,Oman,Asia,OMN,12,0
27987,30/03/2020,Oman,Asia,OMN,15,0
27988,29/03/2020,Oman,Asia,OMN,21,0
27989,28/03/2020,Oman,Asia,OMN,22,0
27990,27/03/2020,Oman,Asia,OMN,10,0
27991,26/03/2020,Oman,Asia,OMN,15,0
27992,25/03/2020,Oman,Asia,OMN,18,0
27993,24/03/2020,Oman,Asia,OMN,11,0
27994,23/03/2020,Oman,Asia,OMN,3,0
27995,22/03/2020,Oman,Asia,OMN,4,0
27996,21/03/2020,Oman,Asia,OMN,9,0
27997,20/03/2020,Oman,Asia,OMN,0,0
27998,19/03/2020,Oman,Asia,OMN,15,0
27999,18/03/2020,Oman,Asia,OMN,0,0
28000,17/03/2020,Oman,Asia,OMN,2,0
28001,16/03/2020,Oman,Asia,OMN,2,0
28002,15/03/2020,Oman,Asia,OMN,0,0
28003,14/03/2020,Oman,Asia,OMN,2,0
28004,11/03/2020,Oman,Asia,OMN,0,0
28005,10/03/2020,Oman,Asia,OMN,2,0
28006,06/03/2020,Oman,Asia,OMN,1,0
28007,05/03/2020,Oman,Asia,OMN,8,0
28008,03/03/2020,Oman,Asia,OMN,1,0
28009,02/03/2020,Oman,Asia,OMN,0,0
28010,01/03/2020,Oman,Asia,OMN,0,0
28011,29/02/2020,Oman,Asia,OMN,0,0
28012,28/02/2020,Oman,Asia,OMN,2,0
28013,27/02/2020,Oman,Asia,OMN,0,0
28014,26/02/2020,Oman,Asia,OMN,2,0
28015,25/02/2020,Oman,Asia,OMN,2,0
28016,24/02/2020,Oman,Asia,OMN,0,0
28017,23/02/2020,Oman,Asia,OMN,0,0
28018,22/02/2020,Oman,Asia,OMN,0,0
28019,21/02/2020,Oman,Asia,OMN,0,0
28020,20/02/2020,Oman,Asia,OMN,0,0
28021,19/02/2020,Oman,Asia,OMN,0,0
28022,18/02/2020,Oman,Asia,OMN,0,0
28023,17/02/2020,Oman,Asia,OMN,0,0
28024,16/02/2020,Oman,Asia,OMN,0,0
28025,15/02/2020,Oman,Asia,OMN,0,0
28026,14/02/2020,Oman,Asia,OMN,0,0
28027,13/02/2020,Oman,Asia,OMN,0,0
28028,12/02/2020,Oman,Asia,OMN,0,0
28029,11/02/2020,Oman,Asia,OMN,0,0
28030,10/02/2020,Oman,Asia,OMN,0,0
28031,09/02/2020,Oman,Asia,OMN,0,0
28032,08/02/2020,Oman,Asia,OMN,0,0
28033,07/02/2020,Oman,Asia,OMN,0,0
28034,06/02/2020,Oman,Asia,OMN,0,0
28035,05/02/2020,Oman,Asia,OMN,0,0
28036,04/02/2020,Oman,Asia,OMN,0,0
28037,03/02/2020,Oman,Asia,OMN,0,0
28038,02/02/2020,Oman,Asia,OMN,0,0
28039,01/02/2020,Oman,Asia,OMN,0,0
28040,31/01/2020,Oman,Asia,OMN,0,0
28041,30/01/2020,Oman,Asia,OMN,0,0
28042,29/01/2020,Oman,Asia,OMN,0,0
28043,28/01/2020,Oman,Asia,OMN,0,0
28044,27/01/2020,Oman,Asia,OMN,0,0
28045,26/01/2020,Oman,Asia,OMN,0,0
28046,25/01/2020,Oman,Asia,OMN,0,0
28047,24/01/2020,Oman,Asia,OMN,0,0
28048,23/01/2020,Oman,Asia,OMN,0,0
28049,22/01/2020,Oman,Asia,OMN,0,0
28050,21/01/2020,Oman,Asia,OMN,0,0
28051,20/01/2020,Oman,Asia,OMN,0,0
28052,19/01/2020,Oman,Asia,OMN,0,0
28053,18/01/2020,Oman,Asia,OMN,0,0
28054,17/01/2020,Oman,Asia,OMN,0,0
28055,16/01/2020,Oman,Asia,OMN,0,0
28056,15/01/2020,Oman,Asia,OMN,0,0
28057,14/01/2020,Oman,Asia,OMN,0,0
28058,13/01/2020,Oman,Asia,OMN,0,0
28059,12/01/2020,Oman,Asia,OMN,0,0
28060,11/01/2020,Oman,Asia,OMN,0,0
28061,10/01/2020,Oman,Asia,OMN,0,0
28062,09/01/2020,Oman,Asia,OMN,0,0
28063,08/01/2020,Oman,Asia,OMN,0,0
28064,07/01/2020,Oman,Asia,OMN,0,0
28065,06/01/2020,Oman,Asia,OMN,0,0
28066,05/01/2020,Oman,Asia,OMN,0,0
28067,04/01/2020,Oman,Asia,OMN,0,0
28068,03/01/2020,Oman,Asia,OMN,0,0
28069,02/01/2020,Oman,Asia,OMN,0,0
28070,01/01/2020,Oman,Asia,OMN,0,0
28071,31/12/2019,Oman,Asia,OMN,0,0
28072,01/09/2020,Pakistan,Asia,PAK,300,4
28073,31/08/2020,Pakistan,Asia,PAK,213,6
28074,30/08/2020,Pakistan,Asia,PAK,264,4
28075,29/08/2020,Pakistan,Asia,PAK,319,1
28076,28/08/2020,Pakistan,Asia,PAK,415,9
28077,27/08/2020,Pakistan,Asia,PAK,445,7
28078,26/08/2020,Pakistan,Asia,PAK,482,12
28079,25/08/2020,Pakistan,Asia,PAK,946,20
28080,24/08/2020,Pakistan,Asia,PAK,0,0
28081,23/08/2020,Pakistan,Asia,PAK,591,4
28082,22/08/2020,Pakistan,Asia,PAK,586,12
28083,21/08/2020,Pakistan,Asia,PAK,630,10
28084,20/08/2020,Pakistan,Asia,PAK,1126,19
28085,19/08/2020,Pakistan,Asia,PAK,0,0
28086,18/08/2020,Pakistan,Asia,PAK,617,15
28087,17/08/2020,Pakistan,Asia,PAK,498,7
28088,16/08/2020,Pakistan,Asia,PAK,670,6
28089,15/08/2020,Pakistan,Asia,PAK,747,9
28090,14/08/2020,Pakistan,Asia,PAK,626,14
28091,13/08/2020,Pakistan,Asia,PAK,753,10
28092,12/08/2020,Pakistan,Asia,PAK,730,17
28093,11/08/2020,Pakistan,Asia,PAK,531,15
28094,10/08/2020,Pakistan,Asia,PAK,539,15
28095,09/08/2020,Pakistan,Asia,PAK,634,14
28096,08/08/2020,Pakistan,Asia,PAK,842,16
28097,07/08/2020,Pakistan,Asia,PAK,782,17
28098,06/08/2020,Pakistan,Asia,PAK,727,21
28099,05/08/2020,Pakistan,Asia,PAK,675,15
28100,04/08/2020,Pakistan,Asia,PAK,432,15
28101,03/08/2020,Pakistan,Asia,PAK,1724,33
28102,02/08/2020,Pakistan,Asia,PAK,0,0
28103,01/08/2020,Pakistan,Asia,PAK,0,0
28104,31/07/2020,Pakistan,Asia,PAK,903,27
28105,30/07/2020,Pakistan,Asia,PAK,1114,32
28106,29/07/2020,Pakistan,Asia,PAK,1063,27
28107,28/07/2020,Pakistan,Asia,PAK,936,23
28108,27/07/2020,Pakistan,Asia,PAK,1176,20
28109,26/07/2020,Pakistan,Asia,PAK,1226,35
28110,25/07/2020,Pakistan,Asia,PAK,1487,24
28111,24/07/2020,Pakistan,Asia,PAK,1209,54
28112,23/07/2020,Pakistan,Asia,PAK,1763,32
28113,22/07/2020,Pakistan,Asia,PAK,1332,38
28114,21/07/2020,Pakistan,Asia,PAK,1013,40
28115,20/07/2020,Pakistan,Asia,PAK,1587,31
28116,19/07/2020,Pakistan,Asia,PAK,1579,46
28117,18/07/2020,Pakistan,Asia,PAK,1918,47
28118,17/07/2020,Pakistan,Asia,PAK,2085,49
28119,16/07/2020,Pakistan,Asia,PAK,2145,40
28120,15/07/2020,Pakistan,Asia,PAK,2165,66
28121,14/07/2020,Pakistan,Asia,PAK,1979,54
28122,13/07/2020,Pakistan,Asia,PAK,2753,69
28123,12/07/2020,Pakistan,Asia,PAK,2521,74
28124,11/07/2020,Pakistan,Asia,PAK,2752,65
28125,10/07/2020,Pakistan,Asia,PAK,2751,75
28126,09/07/2020,Pakistan,Asia,PAK,3359,61
28127,08/07/2020,Pakistan,Asia,PAK,2980,83
28128,07/07/2020,Pakistan,Asia,PAK,2691,77
28129,06/07/2020,Pakistan,Asia,PAK,3344,50
28130,05/07/2020,Pakistan,Asia,PAK,3191,93
28131,04/07/2020,Pakistan,Asia,PAK,3387,68
28132,03/07/2020,Pakistan,Asia,PAK,4087,78
28133,02/07/2020,Pakistan,Asia,PAK,4339,78
28134,01/07/2020,Pakistan,Asia,PAK,4133,91
28135,30/06/2020,Pakistan,Asia,PAK,2825,137
28136,29/06/2020,Pakistan,Asia,PAK,3557,49
28137,28/06/2020,Pakistan,Asia,PAK,4072,83
28138,27/06/2020,Pakistan,Asia,PAK,3138,73
28139,26/06/2020,Pakistan,Asia,PAK,2775,59
28140,25/06/2020,Pakistan,Asia,PAK,4044,148
28141,24/06/2020,Pakistan,Asia,PAK,3892,60
28142,23/06/2020,Pakistan,Asia,PAK,3946,105
28143,22/06/2020,Pakistan,Asia,PAK,4471,89
28144,21/06/2020,Pakistan,Asia,PAK,4951,119
28145,20/06/2020,Pakistan,Asia,PAK,6604,153
28146,19/06/2020,Pakistan,Asia,PAK,4944,136
28147,18/06/2020,Pakistan,Asia,PAK,5358,118
28148,17/06/2020,Pakistan,Asia,PAK,5839,136
28149,16/06/2020,Pakistan,Asia,PAK,4443,110
28150,15/06/2020,Pakistan,Asia,PAK,5248,97
28151,14/06/2020,Pakistan,Asia,PAK,6825,81
28152,13/06/2020,Pakistan,Asia,PAK,6472,88
28153,12/06/2020,Pakistan,Asia,PAK,6397,107
28154,11/06/2020,Pakistan,Asia,PAK,5834,101
28155,10/06/2020,Pakistan,Asia,PAK,5385,83
28156,09/06/2020,Pakistan,Asia,PAK,4646,105
28157,08/06/2020,Pakistan,Asia,PAK,4728,65
28158,07/06/2020,Pakistan,Asia,PAK,4960,67
28159,06/06/2020,Pakistan,Asia,PAK,4734,97
28160,05/06/2020,Pakistan,Asia,PAK,3985,68
28161,04/06/2020,Pakistan,Asia,PAK,4801,82
28162,03/06/2020,Pakistan,Asia,PAK,4065,67
28163,02/06/2020,Pakistan,Asia,PAK,3938,78
28164,01/06/2020,Pakistan,Asia,PAK,2964,60
28165,31/05/2020,Pakistan,Asia,PAK,3039,88
28166,30/05/2020,Pakistan,Asia,PAK,2429,78
28167,29/05/2020,Pakistan,Asia,PAK,2801,57
28168,28/05/2020,Pakistan,Asia,PAK,2076,35
28169,27/05/2020,Pakistan,Asia,PAK,1446,28
28170,26/05/2020,Pakistan,Asia,PAK,1356,30
28171,25/05/2020,Pakistan,Asia,PAK,1748,34
28172,24/05/2020,Pakistan,Asia,PAK,2164,32
28173,23/05/2020,Pakistan,Asia,PAK,1743,34
28174,22/05/2020,Pakistan,Asia,PAK,2603,50
28175,21/05/2020,Pakistan,Asia,PAK,2193,32
28176,20/05/2020,Pakistan,Asia,PAK,1932,46
28177,19/05/2020,Pakistan,Asia,PAK,1841,36
28178,18/05/2020,Pakistan,Asia,PAK,1974,30
28179,17/05/2020,Pakistan,Asia,PAK,1352,39
28180,16/05/2020,Pakistan,Asia,PAK,1581,31
28181,15/05/2020,Pakistan,Asia,PAK,1430,33
28182,14/05/2020,Pakistan,Asia,PAK,1452,33
28183,13/05/2020,Pakistan,Asia,PAK,2255,31
28184,12/05/2020,Pakistan,Asia,PAK,1140,39
28185,11/05/2020,Pakistan,Asia,PAK,1476,28
28186,10/05/2020,Pakistan,Asia,PAK,1991,21
28187,09/05/2020,Pakistan,Asia,PAK,1637,24
28188,08/05/2020,Pakistan,Asia,PAK,1764,30
28189,07/05/2020,Pakistan,Asia,PAK,1523,38
28190,06/05/2020,Pakistan,Asia,PAK,1049,40
28191,05/05/2020,Pakistan,Asia,PAK,1315,24
28192,04/05/2020,Pakistan,Asia,PAK,1083,22
28193,03/05/2020,Pakistan,Asia,PAK,989,23
28194,02/05/2020,Pakistan,Asia,PAK,1297,32
28195,01/05/2020,Pakistan,Asia,PAK,1058,39
28196,30/04/2020,Pakistan,Asia,PAK,874,19
28197,29/04/2020,Pakistan,Asia,PAK,806,26
28198,28/04/2020,Pakistan,Asia,PAK,751,20
28199,27/04/2020,Pakistan,Asia,PAK,605,12
28200,26/04/2020,Pakistan,Asia,PAK,783,16
28201,25/04/2020,Pakistan,Asia,PAK,785,16
28202,24/04/2020,Pakistan,Asia,PAK,1406,28
28203,23/04/2020,Pakistan,Asia,PAK,0,0
28204,22/04/2020,Pakistan,Asia,PAK,533,17
28205,21/04/2020,Pakistan,Asia,PAK,798,16
28206,20/04/2020,Pakistan,Asia,PAK,425,17
28207,19/04/2020,Pakistan,Asia,PAK,512,16
28208,18/04/2020,Pakistan,Asia,PAK,456,8
28209,17/04/2020,Pakistan,Asia,PAK,520,11
28210,16/04/2020,Pakistan,Asia,PAK,517,17
28211,15/04/2020,Pakistan,Asia,PAK,272,11
28212,14/04/2020,Pakistan,Asia,PAK,342,3
28213,13/04/2020,Pakistan,Asia,PAK,336,7
28214,12/04/2020,Pakistan,Asia,PAK,250,15
28215,11/04/2020,Pakistan,Asia,PAK,187,5
28216,10/04/2020,Pakistan,Asia,PAK,279,3
28217,09/04/2020,Pakistan,Asia,PAK,250,5
28218,08/04/2020,Pakistan,Asia,PAK,208,4
28219,07/04/2020,Pakistan,Asia,PAK,587,4
28220,06/04/2020,Pakistan,Asia,PAK,827,15
28221,05/04/2020,Pakistan,Asia,PAK,159,4
28222,04/04/2020,Pakistan,Asia,PAK,0,0
28223,03/04/2020,Pakistan,Asia,PAK,0,0
